from,to,weight,year,neighbor
CS,CH,2,2005,2
AD,CH,1,2005,2
MT,CH,1,2005,2
AT,CH,1,2005,1
HR,CS,12,2005,1
AT,CS,12,2005,2
CH,CS,12,2005,2
BA,CS,10,2005,1
MK,CS,10,2005,1
SI,CS,10,2005,2
CY,CS,10,2005,2
AL,CS,6,2005,1
FR,CS,6,2005,2
GR,CS,6,2005,2
MC,CS,6,2005,2
RO,CS,6,2005,1
RU,CS,6,2005,2
BG,CS,4,2005,1
NL,CS,4,2005,2
SE,CS,4,2005,2
BY,CS,3,2005,2
DE,CS,3,2005,2
UA,CS,3,2005,2
HU,CS,2,2005,1
LV,CS,1,2005,2
MD,CS,1,2005,2
GR,CY,12,2005,2
MT,CY,12,2005,2
BG,CY,10,2005,2
AL,CY,7,2005,2
GB,CY,3,2005,2
RO,CY,1,2005,2
CS,CY,1,2005,2
MD,DE,2,2005,2
MC,DE,2,2005,2
IE,DK,12,2005,2
NL,DK,12,2005,2
NO,DK,12,2005,1
SE,DK,12,2005,1
GB,DK,10,2005,2
IS,DK,10,2005,2
MC,DK,10,2005,2
PL,DK,10,2005,2
AD,DK,8,2005,2
FI,DK,8,2005,2
ES,DK,8,2005,2
BE,DK,7,2005,2
EE,DK,7,2005,2
LT,DK,7,2005,2
CH,DK,7,2005,2
HU,DK,7,2005,2
HR,DK,6,2005,2
AT,DK,6,2005,2
DE,DK,5,2005,1
PT,DK,5,2005,2
MT,DK,4,2005,2
RU,DK,4,2005,2
IL,DK,3,2005,2
RO,DK,3,2005,2
GR,DK,2,2005,2
LV,DK,2,2005,2
FR,DK,1,2005,2
AD,ES,12,2005,1
PT,ES,8,2005,1
FR,ES,4,2005,1
CH,ES,4,2005,2
AD,FR,5,2005,1
IL,FR,5,2005,2
AL,FR,1,2005,2
IE,GB,8,2005,1
CY,GB,5,2005,2
MT,GB,4,2005,2
TR,GB,1,2005,2
AL,GR,12,2005,1
BE,GR,12,2005,2
BG,GR,12,2005,1
DE,GR,12,2005,2
GB,GR,12,2005,2
SE,GR,12,2005,2
CS,GR,12,2005,2
TR,GR,12,2005,1
HU,GR,12,2005,2
CY,GR,12,2005,2
NL,GR,10,2005,2
RO,GR,10,2005,2
FR,GR,8,2005,2
ES,GR,8,2005,2
IL,GR,7,2005,2
MK,GR,7,2005,1
CH,GR,7,2005,2
BA,GR,6,2005,2
MT,GR,6,2005,2
HR,GR,5,2005,2
AD,GR,4,2005,2
MD,GR,4,2005,2
NO,GR,4,2005,2
AT,GR,4,2005,2
RU,GR,4,2005,2
FI,GR,3,2005,2
PT,GR,3,2005,2
DK,GR,2,2005,2
IE,GR,2,2005,2
IS,GR,2,2005,2
SI,GR,2,2005,2
LT,GR,1,2005,2
PL,GR,1,2005,2
BA,HR,12,2005,1
MK,HR,12,2005,2
AT,HR,12,2005,2
CS,HR,12,2005,1
SI,HR,12,2005,1
AL,HR,10,2005,2
DE,HR,10,2005,2
CH,HR,10,2005,2
BG,HR,8,2005,2
HU,HR,8,2005,1
UA,HR,7,2005,2
MD,HR,6,2005,2
RO,HR,6,2005,2
SE,HR,6,2005,2
MC,HR,5,2005,2
IS,HR,4,2005,2
LV,HR,4,2005,2
LT,HR,4,2005,2
NL,HR,4,2005,2
NO,HR,4,2005,2
EE,HR,3,2005,2
PL,HR,3,2005,2
PT,HR,3,2005,2
FI,HR,2,2005,2
BY,HR,1,2005,2
BE,HR,1,2005,2
RU,HR,1,2005,2
PL,HU,12,2005,2
RO,HU,10,2005,1
UA,HU,10,2005,1
IL,HU,8,2005,2
HR,HU,8,2005,1
CS,HU,8,2005,1
TR,HU,8,2005,2
BG,HU,7,2005,2
IS,HU,7,2005,2
AT,HU,7,2005,1
PT,HU,7,2005,2
RU,HU,7,2005,2
BE,HU,6,2005,2
NO,HU,6,2005,2
CY,HU,6,2005,2
FI,HU,5,2005,2
GR,HU,5,2005,2
LV,HU,5,2005,2
BY,HU,4,2005,2
EE,HU,4,2005,2
FR,HU,4,2005,2
MK,HU,4,2005,2
SI,HU,4,2005,1
BA,HU,3,2005,2
SE,HU,3,2005,2
ES,HU,3,2005,2
MT,HU,2,2005,2
AD,HU,1,2005,2
DK,HU,1,2005,2
GB,HU,1,2005,2
CH,HU,1,2005,2
AD,IL,12,2005,2
BY,IL,12,2005,2
MC,IL,12,2005,2
NL,IL,10,2005,2
FR,IL,8,2005,2
RO,IL,8,2005,2
RU,IL,8,2005,2
AL,IL,7,2005,2
IE,IL,7,2005,2
GB,IL,6,2005,2
MT,IL,6,2005,2
PT,IL,6,2005,2
TR,IL,6,2005,2
MD,IL,5,2005,2
NO,IL,5,2005,2
UA,IL,5,2005,2
HU,IL,5,2005,2
BG,IL,4,2005,2
DK,IL,4,2005,2
PL,IL,4,2005,2
ES,IL,4,2005,2
BE,IL,3,2005,2
DE,IL,3,2005,2
CH,IL,3,2005,2
CS,IL,3,2005,2
CY,IL,3,2005,2
LV,IL,2,2005,2
LT,IL,2,2005,2
EE,IL,1,2005,2
FI,IL,1,2005,2
MK,IL,1,2005,2
AT,IL,1,2005,2
SE,IL,1,2005,2
LT,LV,12,2005,1
MT,LV,12,2005,2
MD,LV,12,2005,2
AD,LV,10,2005,2
EE,LV,10,2005,1
BY,LV,7,2005,1
DE,LV,7,2005,2
HR,LV,7,2005,2
GB,LV,6,2005,2
IE,LV,6,2005,2
IL,LV,6,2005,2
SI,LV,6,2005,2
BE,LV,5,2005,2
DK,LV,5,2005,2
FI,LV,4,2005,2
PL,LV,4,2005,2
PT,LV,4,2005,2
NO,LV,3,2005,2
SE,LV,3,2005,2
IS,LV,2,2005,2
UA,LV,2,2005,2
CY,LV,2,2005,2
GR,LV,1,2005,2
RU,LV,1,2005,1
HU,LV,1,2005,2
RU,MT,12,2005,2
DK,MT,10,2005,2
GB,MT,10,2005,2
IE,MT,10,2005,2
IL,MT,10,2005,2
NO,MT,10,2005,2
UA,MT,10,2005,2
BE,MT,8,2005,2
DE,MT,8,2005,2
FI,MT,8,2005,2
GR,MT,8,2005,2
TR,MT,8,2005,2
FR,MT,7,2005,2
ES,MT,7,2005,2
SE,MT,6,2005,2
CY,MT,6,2005,2
BY,MT,5,2005,2
LV,MT,5,2005,2
MC,MT,5,2005,2
NL,MT,5,2005,2
AT,MT,5,2005,2
HU,MT,5,2005,2
AL,MT,4,2005,2
EE,MT,4,2005,2
IS,MT,4,2005,2
HR,MT,4,2005,2
CH,MT,3,2005,2
LT,MT,2,2005,2
RO,MT,2,2005,2
SI,MT,1,2005,2
DK,NO,12,2005,1
FI,NO,12,2005,1
IS,NO,12,2005,2
IE,NO,10,2005,2
MD,NO,8,2005,2
SE,NO,8,2005,1
BA,NO,7,2005,2
GB,NO,7,2005,2
IL,NO,7,2005,2
PL,NO,7,2005,2
RO,NO,7,2005,2
EE,NO,6,2005,2
LV,NO,6,2005,2
LT,NO,6,2005,2
UA,NO,6,2005,2
BY,NO,5,2005,2
CH,NO,5,2005,2
GR,NO,4,2005,2
CS,NO,4,2005,2
CY,NO,4,2005,2
MT,NO,3,2005,2
SI,NO,3,2005,2
ES,NO,3,2005,2
AL,NO,2,2005,2
AD,NO,2,2005,2
BE,NO,2,2005,2
BG,NO,2,2005,2
NL,NO,2,2005,2
MK,NO,2,2005,2
AT,NO,2,2005,2
TR,NO,2,2005,2
PT,NO,1,2005,2
BY,RU,12,2005,1
LV,RU,10,2005,1
MD,RU,10,2005,2
EE,RU,7,2005,1
FI,RU,7,2005,1
LT,RU,7,2005,1
UA,RU,4,2005,1
DK,SE,7,2005,1
FI,SE,6,2005,1
MK,SE,6,2005,2
MD,SE,5,2005,2
MC,SE,3,2005,2
ES,SE,2,2005,2
NO,SE,1,2005,1
FR,TR,12,2005,2
NL,TR,12,2005,2
BE,TR,10,2005,2
DE,TR,10,2005,2
AL,TR,8,2005,2
BA,TR,8,2005,2
DK,TR,8,2005,2
AT,TR,7,2005,2
CH,TR,6,2005,2
MK,TR,4,2005,2
BG,TR,3,2005,1
RO,TR,3,2005,2
GB,TR,1,2005,2
