from,to,weight,year,neighbor
DE,CZ,5,2023,1
AT,CZ,5,2023,1
RS,CZ,1,2023,2
FR,CZ,4,2023,2
NO,CZ,4,2023,2
BE,CZ,3,2023,2
IE,CZ,3,2023,2
CY,CZ,1,2023,2
CZ,UA,12,2023,2
IT,UA,10,2023,2
MD,UA,6,2023,1
EE,UA,7,2023,2
IL,UA,7,2023,2
LT,UA,2,2023,2
LV,UA,4,2023,2
AZ,UA,2,2023,2
FR,UA,1,2023,2
AM,UA,3,2023,2
GR,CY,4,2023,2
PL,CY,10,2023,2
AM,CY,5,2023,2
AL,CY,4,2023,2
AU,CY,3,2023,2
NO,CY,7,2023,2
DK,CY,5,2023,2
MD,CY,4,2023,2
RO,CY,6,2023,2
LV,CY,6,2023,2
MT,CY,5,2023,2
GE,CY,3,2023,2
AT,CY,2,2023,2
FI,CY,1,2023,2
IL,CY,1,2023,2
LT,CY,1,2023,2
SE,CY,1,2023,2
FR,AM,7,2022,2
BG,AM,5,2022,2
IT,AM,8,2022,2
AT,AM,6,2022,2
AL,AM,4,2022,2
NO,AM,4,2022,2
SE,AM,2,2022,2
UA,AM,2,2022,2
FI,AM,1,2022,2
PT,AM,1,2022,2
GR,AZ,12,2022,2
RS,AZ,12,2022,2
ES,AZ,12,2022,2
CY,AZ,10,2022,2
GB,AZ,7,2022,2
SM,AZ,7,2022,2
SE,AZ,7,2022,2
DE,AZ,6,2022,2
UA,AZ,5,2022,2
MK,AZ,4,2022,2
AL,AZ,3,2022,2
BE,AZ,3,2022,2
BG,AZ,3,2022,2
EE,AZ,3,2022,2
FI,AZ,3,2022,2
AU,AZ,2,2022,2
MT,AZ,2,2022,2
MD,AZ,1,2022,2
ME,AZ,1,2022,2
SE,AU,10,2022,2
EE,AU,8,2022,2
FI,AU,8,2022,2
GR,AU,8,2022,2
ES,AU,8,2022,2
CY,AU,8,2022,2
NL,AU,7,2022,2
GB,AU,6,2022,2
MT,AU,6,2022,2
MT,AU,6,2022,2
PL,AU,6,2022,2
RO,AU,6,2022,2
SM,AU,6,2022,2
DE,AU,5,2022,2
IL,AU,5,2022,2
MK,AU,5,2022,2
CH,AU,4,2022,2
UA,AU,3,2022,2
IE,AU,2,2022,2
IT,AU,2,2022,2
LV,AU,2,2022,2
BE,AU,1,2022,2
CZ,AU,1,2022,2
NL,BE,6,2022,1
RS,BE,8,2022,2
IT,BE,7,2022,2
BG,BE,6,2022,2
FR,BE,6,2022,1
AU,BE,5,2022,2
MD,BE,4,2022,2
ES,BE,5,2022,2
IL,BE,4,2022,2
MK,BE,3,2022,2
AL,BE,2,2022,2
CY,BE,2,2022,2
SE,BE,1,2022,2
RS,EE,10,2022,2
AM,EE,3,2022,2
MD,EE,5,2022,2
CZ,EE,8,2022,2
SE,EE,6,2022,2
GB,EE,5,2022,2
MT,EE,5,2022,2
AU,EE,1,2022,2
EE,FI,5,2022,2
RS,FI,6,2022,2
IT,FI,1,2022,2
AM,FR,7,2022,2
AZ,FR,1,2022,2
GE,FR,1,2022,2
CY,GR,12,2022,2
NO,GR,12,2022,2
BG,GR,12,2022,1
SM,GR,10,2022,2
DK,GR,12,2022,2
NL,GR,12,2022,2
CH,GR,12,2022,2
SI,GR,4,2022,2
IT,GR,10,2022,2
LV,GR,7,2022,2
UA,GR,7,2022,2
AZ,GR,3,2022,2
EE,GR,6,2022,2
FI,GR,6,2022,2
AM,GR,2,2022,2
GE,GR,3,2022,2
GB,GR,4,2022,2
AT,GR,4,2022,2
PT,GR,4,2022,2
FR,GR,3,2022,2
HR,GR,3,2022,2
CZ,GR,3,2022,2
PL,GR,2,2022,2
RO,GR,2,2022,2
ES,GR,2,2022,2
MT,GR,1,2022,2
AZ,GB,12,2022,2
IL,GB,10,2022,2
MT,GB,8,2022,2
AT,GB,12,2022,2
UA,GB,12,2022,2
DE,GB,12,2022,2
GE,GB,12,2022,2
PT,GB,10,2022,2
BE,GB,12,2022,2
AL,GB,10,2022,2
FI,GB,10,2022,2
FR,GB,12,2022,2
IE,GB,8,2022,1
IS,GB,7,2022,2
LT,GB,10,2022,2
SM,GB,8,2022,2
SE,GB,8,2022,2
CZ,GB,12,2022,2
BG,GB,10,2022,2
MD,GB,10,2022,2
DK,GB,6,2022,2
IT,GB,6,2022,2
NL,GB,4,2022,2
NO,GB,6,2022,2
LV,GB,8,2022,2
PL,GB,8,2022,2
RO,GB,8,2022,2
CH,GB,6,2022,2
ES,GB,3,2022,2
EE,GB,4,2022,2
CY,GB,3,2022,2
MK,GB,8,2022,2
ME,GB,5,2022,2
SI,GB,2,2022,2
RS,GB,1,2022,2
PT,IS,6,2022,2
DK,IS,1,2022,2
LT,IS,2,2022,2
IE,IS,1,2022,2
AL,IT,12,2022,2
SI,IT,12,2022,1
MT,IT,7,2022,2
ME,IT,10,2022,2
AZ,IT,10,2022,2
ES,IT,10,2022,2
MK,IT,7,2022,2
BE,IT,8,2022,2
IL,IT,8,2022,2
AM,IT,10,2022,2
EE,IT,10,2022,2
GE,IT,10,2022,2
HR,IT,4,2022,2
CH,IT,2,2022,1
GR,IT,1,2022,2
RO,IT,4,2022,2
SM,IT,3,2022,1
LT,IT,4,2022,2
IE,IT,6,2022,2
IS,IT,6,2022,2
AT,IT,3,2022,1
CY,IT,1,2022,2
AU,IT,3,2022,2
PL,IT,4,2022,2
BG,IT,1,2022,2
FI,IT,2,2022,2
NO,LT,2,2022,2
SI,LT,10,2022,2
LV,LT,1,2022,1
DK,LT,3,2022,2
HR,LT,7,2022,2
EE,LT,2,2022,2
PT,LT,5,2022,2
RS,LT,2,2022,2
IS,LT,1,2022,2
ME,LT,2,2022,2
IT,NL,12,2022,2
AL,NL,6,2022,2
PT,NL,7,2022,2
UA,NL,8,2022,2
DK,NL,10,2022,2
CH,NL,10,2022,2
IS,NL,4,2022,2
DE,NL,4,2022,1
AT,NL,8,2022,2
SI,NL,7,2022,2
LT,NL,6,2022,2
FI,NL,5,2022,2
NO,NL,5,2022,2
AM,NL,4,2022,2
AZ,NL,4,2022,2
EE,NL,1,2022,2
FR,NL,4,2022,2
GE,NL,4,2022,2
GR,NL,4,2022,2
LV,NL,4,2022,2
IL,NL,1,2022,2
ME,NL,3,2022,2
PL,NL,3,2022,2
RO,NL,3,2022,2
HR,NL,2,2022,2
IL,NO,8,2022,2
SE,NO,3,2022,1
FI,NO,4,2022,1
LV,NO,5,2022,2
AT,NO,5,2022,2
NL,NO,3,2022,2
CZ,NO,2,2022,2
DE,NO,3,2022,2
BG,NO,2,2022,2
CH,NO,1,2022,2
GB,PL,8,2022,2
FR,PL,8,2022,2
GR,PL,10,2022,2
IL,PL,6,2022,2
MT,PL,4,2022,2
SM,PL,4,2022,2
AZ,PL,2,2022,2
GE,PL,2,2022,2
MK,PL,2,2022,2
LT,PT,8,2022,2
AM,PT,8,2022,2
CH,PT,5,2022,2
HR,PT,10,2022,2
NO,PT,10,2022,2
AT,PT,10,2022,2
UA,PT,10,2022,2
ME,PT,4,2022,2
DK,PT,8,2022,2
NL,PT,8,2022,2
PL,PT,7,2022,2
AZ,PT,7,2022,2
EE,PT,7,2022,2
FR,PT,1,2022,2
GE,PT,7,2022,2
RO,PT,7,2022,2
RS,PT,7,2022,2
AU,PT,6,2022,2
BE,PT,5,2022,2
LV,PT,6,2022,2
IS,PT,5,2022,2
CZ,PT,5,2022,2
BG,PT,4,2022,2
IE,PT,4,2022,2
GR,PT,3,2022,2
GB,PT,3,2022,2
SI,PT,3,2022,2
MD,PT,2,2022,2
AL,PT,1,2022,2
ES,RO,4,2022,2
GR,RO,7,2022,2
DE,RO,1,2022,2
EE,SE,12,2022,2
FI,SE,12,2022,1
IS,SE,12,2022,2
PL,SE,10,2022,2
DK,SE,7,2022,1
IL,SE,12,2022,2
GB,SE,12,2022,2
LV,SE,10,2022,2
NO,SE,8,2022,1
RO,SE,10,2022,2
AU,SE,10,2022,2
MT,SE,10,2022,2
CZ,SE,10,2022,2
IE,SE,10,2022,2
LT,SE,3,2022,2
MD,SE,8,2022,2
AT,SE,7,2022,2
ES,SE,7,2022,2
AM,SE,5,2022,2
AZ,SE,8,2022,2
BE,SE,7,2022,2
DE,SE,7,2022,2
MK,SE,6,2022,2
CH,SE,7,2022,2
HR,SE,5,2022,2
AL,SE,8,2022,2
GE,SE,8,2022,2
ME,SE,7,2022,2
SM,SE,5,2022,2
RS,SE,5,2022,2
CY,SE,5,2022,2
UA,SE,4,2022,2
NL,SE,1,2022,2
NL,SE,1,2022,2
NL,CH,10,2022,2
BG,CH,7,2022,2
LT,CH,7,2022,2
MD,CH,7,2022,2
CZ,CH,6,2022,2
UA,CH,6,2022,2
PL,CH,5,2022,2
RO,CH,5,2022,2
SI,CH,5,2022,2
IT,CH,3,2022,1
LV,CH,3,2022,2
DK,CH,2,2022,2
DE,CH,2,2022,1
GB,CH,2,2022,2
PT,CH,2,2022,2
HR,CH,1,2022,2
MK,CH,1,2022,2
NO,CH,1,2022,2
AT,CH,1,2022,1
SM,CH,1,2022,2
ES,CH,1,2022,2
ES,CH,1,2022,2
HR,RS,12,2022,1
ME,RS,12,2022,1
MK,RS,10,2022,1
SI,RS,6,2022,2
AU,RS,8,2022,2
FI,RS,7,2022,2
SE,RS,4,2022,2
IT,RS,4,2022,2
CY,RS,4,2022,2
PT,RS,3,2022,2
ES,RS,6,2022,2
BE,RS,4,2022,2
IE,RS,5,2022,2
GB,RS,1,2022,2
LT,RS,1,2022,2
MK,ES,12,2022,2
PT,ES,12,2022,1
SM,ES,12,2022,2
AM,ES,12,2022,2
MT,ES,12,2022,2
AU,ES,12,2022,2
GR,ES,5,2022,2
IE,ES,12,2022,2
BE,ES,10,2022,2
BG,ES,8,2022,2
ME,ES,8,2022,2
AZ,ES,5,2022,2
GB,ES,10,2022,2
SE,ES,12,2022,2
CH,ES,8,2022,2
RS,ES,4,2022,2
CY,ES,6,2022,2
HR,ES,6,2022,2
CZ,ES,7,2022,2
AL,ES,5,2022,2
FR,ES,5,2022,1
NL,ES,5,2022,2
GE,ES,5,2022,2
IL,ES,3,2022,2
LT,ES,5,2022,2
MD,ES,3,2022,2
DE,ES,8,2022,2
RO,ES,1,2022,2
NO,ES,7,2022,2
PL,ES,1,2022,2
IS,ES,3,2022,2
DK,ES,4,2022,2
SI,ES,1,2022,2
AT,ES,2,2022,2
IE,CZ,7,2022,2
SE,CZ,5,2022,2
AU,CZ,4,2022,2
MT,CZ,3,2022,2
RS,CZ,3,2022,2
BE,CZ,2,2022,2
FR,CZ,2,2022,2
GR,CZ,2,2022,2
IS,CZ,2,2022,2
IL,CZ,2,2022,2
UA,CZ,1,2022,2
PT,UA,8,2022,2
GE,UA,6,2022,2
IL,UA,4,2022,2
AZ,UA,8,2022,2
ES,UA,2,2022,2
LT,UA,2,2022,2
SE,UA,5,2022,2
IT,UA,2,2022,2
SM,UA,4,2022,2
SI,UA,5,2022,2
DK,UA,2,2022,2
AM,UA,4,2022,2
HR,UA,2,2022,2
RS,UA,4,2022,2
NO,UA,1,2022,2
CH,UA,1,2022,2
CH,UA,1,2022,2
MT,AL,12,2021,2
DK,AL,7,2021,2
SM,AL,2,2021,2
NL,AL,1,2021,2
RU,AZ,8,2021,1
GE,AZ,5,2021,1
MD,AZ,6,2021,2
UA,AZ,3,2021,2
IL,AZ,2,2021,2
AL,AZ,2,2021,2
IE,AZ,2,2021,2
NL,AZ,2,2021,2
CH,AZ,2,2021,2
LT,BE,7,2021,2
UA,BE,6,2021,2
FR,BE,6,2021,1
IL,BE,6,2021,2
NL,BE,6,2021,1
SI,BE,6,2021,2
IT,BE,5,2021,2
PT,BE,5,2021,2
CY,BE,4,2021,2
AZ,BE,3,2021,2
GR,BE,3,2021,2
IE,BE,3,2021,2
PL,BE,3,2021,2
RU,BE,3,2021,2
CZ,BE,3,2021,2
GB,BE,1,2021,2
SE,BE,1,2021,2
GB,BG,5,2021,2
MD,BG,12,2021,2
PT,BG,12,2021,2
ES,BG,4,2021,2
CY,BG,5,2021,2
FI,BG,10,2021,2
CH,BG,10,2021,2
GR,BG,8,2021,1
IS,BG,8,2021,2
BE,BG,6,2021,2
DK,BG,6,2021,2
EE,BG,6,2021,2
NO,BG,6,2021,2
RU,BG,6,2021,2
RS,BG,6,2021,1
LV,BG,5,2021,2
AT,BG,5,2021,2
SM,BG,3,2021,2
GE,BG,4,2021,2
CZ,BG,4,2021,2
AU,BG,2,2021,2
LT,BG,2,2021,2
RO,BG,2,2021,1
AZ,BG,1,2021,2
IE,BG,1,2021,2
IL,BG,1,2021,2
AT,DE,2,2021,1
RO,DE,1,2021,2
EE,FI,7,2021,2
IT,FI,10,2021,2
IS,FI,5,2021,2
RS,FI,10,2021,2
DK,FI,8,2021,2
BE,FI,8,2021,2
RO,FI,8,2021,2
LV,FI,4,2021,2
GB,FI,4,2021,2
BG,FI,1,2021,2
MT,FI,2,2021,2
PL,FI,2,2021,2
SI,FI,4,2021,2
CY,FI,3,2021,2
AL,FI,3,2021,2
AT,FI,1,2021,2
SM,FI,1,2021,2
CH,FI,1,2021,2
CZ,FI,1,2021,2
NL,FR,12,2021,2
ES,FR,12,2021,1
DE,FR,12,2021,1
SM,FR,12,2021,2
RS,FR,12,2021,2
IE,FR,12,2021,2
PT,FR,6,2021,2
CH,FR,12,2021,1
BG,FR,7,2021,2
EE,FR,10,2021,2
GB,FR,12,2021,2
AL,FR,10,2021,2
IL,FR,8,2021,2
UA,FR,10,2021,2
CY,FR,7,2021,2
AT,FR,8,2021,2
FI,FR,7,2021,2
GR,FR,5,2021,2
IS,FR,6,2021,2
HR,FR,6,2021,2
LT,FR,5,2021,2
MK,FR,7,2021,2
RO,FR,4,2021,2
SE,FR,6,2021,2
CZ,FR,10,2021,2
AU,FR,7,2021,2
MD,FR,4,2021,2
NO,FR,4,2021,2
SI,FR,2,2021,2
AZ,FR,4,2021,2
LV,FR,3,2021,2
MT,FR,3,2021,2
IT,FR,3,2021,1
CY,GR,12,2021,2
MD,GR,8,2021,2
SM,GR,8,2021,2
AL,GR,6,2021,1
FR,GR,12,2021,2
SI,GR,3,2021,2
AZ,GR,10,2021,2
BG,GR,8,2021,1
RU,GR,7,2021,2
MT,GR,6,2021,2
RS,GR,3,2021,2
IS,GR,4,2021,2
FI,GR,2,2021,2
NO,GR,1,2021,2
ES,GR,1,2021,2
DK,IS,10,2021,2
AT,IS,12,2021,2
AU,IS,8,2021,2
FI,IS,8,2021,2
GB,IS,10,2021,2
IE,IS,8,2021,2
NL,IS,10,2021,2
PL,IS,10,2021,2
SE,IS,7,2021,2
LV,IS,10,2021,2
CZ,IS,8,2021,2
IT,IS,8,2021,2
HR,IS,10,2021,2
SI,IS,10,2021,2
NO,IS,2,2021,2
RS,IS,7,2021,2
ES,IS,7,2021,2
EE,IS,8,2021,2
PT,IS,8,2021,2
CH,IS,5,2021,2
UA,IS,4,2021,2
DE,IS,3,2021,2
BE,IS,3,2021,2
FR,IS,3,2021,2
GE,IS,6,2021,2
LT,IS,4,2021,2
MD,IS,5,2021,2
MK,IS,4,2021,2
FR,IL,5,2021,2
MK,IL,8,2021,2
NO,IL,8,2021,2
UA,IL,7,2021,2
GB,IL,6,2021,2
PL,IL,6,2021,2
HR,IL,5,2021,2
RU,IL,5,2021,2
IT,IL,4,2021,2
NL,IL,4,2021,2
SE,IL,4,2021,2
BG,IL,3,2021,2
ES,IL,3,2021,2
RS,IL,2,2021,2
DK,IL,1,2021,2
LT,IL,1,2021,2
SI,IL,1,2021,2
UA,IT,12,2021,2
BG,IT,10,2021,2
HR,IT,12,2021,2
SM,IT,10,2021,1
SI,IT,12,2021,1
GE,IT,12,2021,2
LT,IT,19,2021,2
RU,IT,10,2021,2
RS,IT,8,2021,2
MK,IT,10,2021,2
CH,IT,8,2021,1
CY,IT,8,2021,2
LV,IT,8,2021,2
PL,IT,5,2021,2
AL,IT,4,2021,2
FI,IT,6,2021,2
GR,IT,4,2021,2
AT,IT,6,2021,1
AU,IT,6,2021,2
DE,IT,6,2021,2
RO,IT,3,2021,2
SE,IT,10,2021,2
IS,IT,7,2021,2
NO,IT,5,2021,2
CZ,IT,6,2021,2
EE,IT,3,2021,2
BE,IT,2,2021,2
PT,IT,3,2021,2
LV,LT,6,2021,1
IT,LT,12,2021,2
IE,LT,4,2021,2
DE,LT,1,2021,2
GE,LT,3,2021,2
IL,LT,10,2021,2
EE,LT,2,2021,2
FI,LT,3,2021,2
SM,LT,6,2021,2
ES,LT,2,2021,2
CH,LT,4,2021,2
HR,LT,2,2021,2
ES,LT,2,2021,2
AU,MD,12,2021,2
NO,MD,12,2021,2
IE,MD,10,2021,2
RO,MD,12,2021,1
SE,MD,12,2021,2
ES,MD,8,2021,2
CY,MD,10,2021,2
IL,MD,5,2021,2
GR,MD,6,2021,2
AL,MD,8,2021,2
DE,MD,8,2021,2
NL,MD,7,2021,2
AZ,MD,7,2021,2
BE,MD,5,2021,2
IT,MD,7,2021,2
MD,MD,7,2021,2
SM,MD,7,2021,2
CZ,MD,7,2021,2
DK,MD,4,2021,2
AT,MD,4,2021,2
CH,MD,6,2021,2
BG,MD,5,2021,2
MK,MD,5,2021,2
SI,MD,5,2021,2
UA,MD,5,2021,1
IS,MD,1,2021,2
PL,MD,4,2021,2
PT,MD,4,2021,2
RU,MD,4,2021,2
HR,MD,3,2021,2
LT,MD,3,2021,2
LV,MD,2,2021,2
EE,MD,1,2021,2
FI,MD,1,2021,2
GE,MD,1,2021,2
RO,MD,6,2021,1
RU,MD,12,2021,2
BG,MD,12,2021,2
SM,MD,5,2021,2
GR,MD,10,2021,2
AZ,MD,8,2021,2
AU,NL,3,2021,2
AT,NL,3,2021,2
BG,NL,2,2021,2
GE,NL,2,2021,2
PT,NL,1,2021,2
DK,NO,3,2021,1
SE,NO,2,2021,1
IE,NO,7,2021,2
IT,NO,2,2021,2
UA,NO,1,2021,2
FR,PT,8,2021,2
CH,PT,7,2021,2
IS,PT,10,2021,2
CZ,PT,12,2021,2
RO,PT,10,2021,2
GE,PT,8,2021,2
PL,PT,8,2021,2
GB,PT,7,2021,2
MT,PT,7,2021,2
AT,PT,7,2021,2
BG,PT,6,2021,2
IT,PT,6,2021,2
LT,PT,6,2021,2
ES,PT,5,2021,1
EE,PT,5,2021,2
RS,PT,5,2021,2
AZ,PT,2,2021,2
MD,PT,2,2021,2
UA,PT,2,2021,2
BE,PT,1,2021,2
HR,PT,1,2021,2
CY,PT,1,2021,2
PL,SM,12,2021,2
GR,SM,7,2021,2
AL,SM,5,2021,2
DK,SM,5,2021,2
FR,SM,4,2021,2
GB,SM,3,2021,2
MT,SM,1,2021,2
NO,SE,10,2021,1
MT,SE,8,2021,2
DK,SE,2,2021,1
FI,SE,5,2021,1
BE,SE,4,2021,2
AZ,SE,5,2021,2
DE,SE,4,2021,2
RS,SE,4,2021,2
FR,SE,1,2021,2
MK,SE,3,2021,2
AL,CH,12,2021,2
FI,CH,12,2021,2
DK,CH,12,2021,2
IS,CH,12,2021,2
IL,CH,12,2021,2
ES,CH,10,2021,2
BE,CH,12,2021,2
LV,CH,12,2021,2
AU,CH,10,2021,2
AT,CH,10,2021,1
UA,CH,8,2021,2
EE,CH,12,2021,2
LT,CH,8,2021,2
PL,CH,7,2021,2
FR,CH,7,2021,1
HR,CH,8,2021,2
MK,CH,6,2021,2
PT,CH,7,2021,2
DE,CH,10,2021,1
NL,CH,5,2021,2
RO,CH,7,2021,2
SI,CH,7,2021,2
GE,CH,10,2021,2
MT,CH,10,2021,2
SE,CH,5,2021,2
GB,CH,8,2021,2
NO,CH,7,2021,2
IE,CH,5,2021,2
CZ,CH,5,2021,2
MD,CH,3,2021,2
SM,CH,4,2021,2
RU,CH,1,2021,2
RS,CH,1,2021,2
CY,CH,2,2021,2
MK,RS,12,2021,1
HR,RS,7,2021,1
AL,RS,1,2021,1
BG,ES,4,2021,2
GB,ES,2,2021,2
LT,UA,12,2021,2
BE,UA,10,2021,2
IL,UA,4,2021,2
AU,UA,5,2021,2
AZ,UA,6,2021,2
IE,UA,6,2021,2
GE,UA,7,2021,2
IT,UA,1,2021,2
LV,UA,7,2021,2
PT,UA,2,2021,2
RO,UA,5,2021,1
SE,UA,8,2021,2
IS,UA,3,2021,2
DE,UA,5,2021,2
EE,UA,4,2021,2
NL,UA,3,2021,2
NO,UA,3,2021,2
GR,UA,1,2021,2
MT,UA,5,2021,2
GR,CY,12,2021,2
RU,CY,2,2021,2
AL,CY,7,2021,2
MK,CY,2,2021,2
DE,CY,7,2021,2
MT,CY,4,2021,2
ES,CY,6,2021,2
AU,CY,4,2021,2
IL,CY,3,2021,2
FR,CY,2,2021,2
MD,CY,1,2021,2
MK,AL,8,2019,1
ME,AL,8,2019,1
IT,AL,1,2019,2
GR,AL,3,2019,1
AZ,AL,7,2019,2
SM,AL,7,2019,2
RU,AL,3,2019,2
MT,AL,2,2019,2
RO,AL,2,2019,2
CY,AL,2,2019,2
RU,AZ,12,2019,1
GE,AZ,10,2019,1
MD,AZ,6,2019,2
RO,AZ,10,2019,2
LT,AZ,10,2019,2
CZ,AZ,5,2019,2
AL,AZ,8,2019,2
GB,AZ,7,2019,2
IL,AZ,7,2019,2
LV,AZ,6,2019,2
MT,AZ,8,2019,2
SI,AZ,10,2019,2
DK,AZ,4,2019,2
GR,AZ,8,2019,2
IT,AZ,7,2019,2
NO,AZ,5,2019,2
PT,AZ,8,2019,2
SM,AZ,4,2019,2
SE,AZ,5,2019,2
ES,AZ,7,2019,2
IE,AZ,7,2019,2
HU,AZ,5,2019,2
EE,AZ,5,2019,2
FR,AZ,6,2019,2
CY,AZ,6,2019,2
MK,AZ,4,2019,2
AT,AZ,4,2019,2
IS,AZ,4,2019,2
PL,AZ,2,2019,2
AU,AZ,2,2019,2
RS,AZ,3,2019,2
FI,AZ,2,2019,2
IS,AU,10,2019,2
GB,AU,8,2019,2
PL,AU,12,2019,2
FI,AU,10,2019,2
DE,AU,10,2019,2
ES,AU,10,2019,2
IE,AU,4,2019,2
RO,AU,12,2019,2
IT,AU,6,2019,2
IL,AU,5,2019,2
PT,AU,7,2019,2
SE,AU,6,2019,2
FR,AU,4,2019,2
MD,AU,10,2019,2
MK,AU,10,2019,2
BE,AU,4,2019,2
RS,AU,7,2019,2
GR,AU,2,2019,2
ME,AU,4,2019,2
NL,AU,2,2019,2
CH,AU,4,2019,2
AL,AU,2,2019,2
BY,AU,1,2019,2
LT,AU,2,2019,2
AZ,AU,2,2019,2
IT,DK,12,2019,2
NL,DK,7,2019,2
GB,DK,3,2019,2
NO,DK,4,2019,1
EE,DK,2,2019,2
GE,DK,7,2019,2
LV,DK,7,2019,2
SI,DK,4,2019,2
HU,DK,6,2019,2
DE,DK,1,2019,1
FR,DK,1,2019,2
PL,DK,5,2019,2
MD,DK,4,2019,2
ME,DK,3,2019,2
RS,DK,2,2019,2
BE,DK,1,2019,2
BY,DE,8,2019,2
DK,DE,8,2019,1
CH,DE,6,2019,1
LT,DE,5,2019,2
AU,DE,3,2019,2
IE,DE,2,2019,2
LV,EE,5,2019,1
BY,EE,10,2019,2
DK,EE,2,2019,2
IL,EE,8,2019,2
RS,EE,6,2019,2
IT,EE,5,2019,2
CZ,EE,1,2019,2
HR,EE,1,2019,2
BE,FR,8,2019,1
AU,FR,10,2019,2
CY,FR,4,2019,2
IL,FR,2,2019,2
PL,FR,6,2019,2
GE,FR,5,2019,2
IT,FR,3,2019,1
AT,FR,5,2019,2
CH,FR,2,2019,1
DE,FR,4,2019,1
AL,FR,3,2019,2
EE,FR,3,2019,2
HR,FR,3,2019,2
SI,FR,3,2019,2
GB,FR,2,2019,2
CZ,FR,2,2019,2
IS,FR,1,2019,2
RS,FR,1,2019,2
CY,GR,12,2019,2
SM,GR,8,2019,2
RU,GR,10,2019,2
AL,GR,4,2019,1
AZ,GR,6,2019,2
MT,GR,4,2019,2
BE,GR,3,2019,2
BY,GB,5,2019,2
AM,GB,2,2019,2
NO,GB,2,2019,2
HU,GB,2,2019,2
GE,GB,1,2019,2
CH,GB,1,2019,2
AU,IS,8,2019,2
PL,IS,3,2019,2
BE,IS,10,2019,2
LT,IS,6,2019,2
CZ,IS,4,2019,2
BY,IS,2,2019,2
RU,IS,2,2019,2
SM,IS,6,2019,2
FR,IS,5,2019,2
MK,IS,2,2019,2
BY,IL,12,2019,2
HR,IT,12,2019,2
MT,IT,12,2019,2
BE,IT,12,2019,2
SM,IT,12,2019,1
DE,IT,12,2019,2
FR,IT,8,2019,1
IL,IT,10,2019,2
GR,IT,7,2019,2
AT,IT,7,2019,1
CH,IT,5,2019,1
RS,IT,10,2019,2
NL,IT,6,2019,2
SI,IT,8,2019,1
ES,IT,4,2019,2
CY,IT,8,2019,2
AM,IT,8,2019,2
MK,IT,12,2019,2
AL,IT,5,2019,2
LT,IT,3,2019,2
PT,IT,6,2019,2
SE,IT,8,2019,2
AZ,IT,5,2019,2
HU,IT,7,2019,2
NO,IT,3,2019,2
CZ,IT,8,2019,2
IS,IT,3,2019,2
FI,IT,5,2019,2
ME,IT,2,2019,2
IE,IT,1,2019,2
LV,IT,2,2019,2
DK,IT,1,2019,2
AZ,MT,10,2019,2
MK,MT,5,2019,2
AM,MT,4,2019,2
IT,MT,8,2019,2
NL,MT,8,2019,2
ME,MT,6,2019,2
RU,MT,6,2019,2
GR,MT,5,2019,2
IL,MT,4,2019,2
PL,MT,4,2019,2
DE,MT,3,2019,2
CZ,MT,3,2019,2
CY,MT,3,2019,2
SE,MT,2,2019,2
FI,MT,1,2019,2
LV,MT,1,2019,2
MD,MT,1,2019,2
SI,MT,1,2019,2
PT,NL,12,2019,2
LT,NL,12,2019,2
BE,NL,6,2019,1
SE,NL,12,2019,2
FR,NL,12,2019,2
LV,NL,12,2019,2
MT,NL,7,2019,2
RO,NL,5,2019,2
AM,NL,6,2019,2
IE,NL,8,2019,2
CH,NL,10,2019,2
ES,NL,8,2019,2
DE,NL,8,2019,1
EE,NL,7,2019,2
NO,NL,7,2019,2
AT,NL,8,2019,2
DK,NL,7,2019,2
IL,NL,12,2019,2
MK,NL,7,2019,2
FI,NL,8,2019,2
GE,NL,8,2019,2
AU,NL,6,2019,2
IS,NL,7,2019,2
SI,NL,6,2019,2
CY,NL,5,2019,2
GB,NL,6,2019,2
HR,NL,6,2019,2
CZ,NL,6,2019,2
MD,NL,3,2019,2
SM,NL,3,2019,2
HU,NL,1,2019,2
RS,MK,12,2019,1
AL,MK,12,2019,1
HR,MK,10,2019,2
CH,MK,12,2019,2
SI,MK,2,2019,2
ME,MK,7,2019,2
GB,MK,12,2019,2
MD,MK,12,2019,2
AT,MK,12,2019,2
AZ,MK,8,2019,2
AM,MK,10,2019,2
DK,MK,10,2019,2
IT,MK,10,2019,2
NO,MK,10,2019,2
HU,MK,10,2019,2
IS,MK,8,2019,2
LV,MK,8,2019,2
MT,MK,3,2019,2
PL,MK,8,2019,2
AU,MK,7,2019,2
DE,MK,7,2019,2
FI,MK,7,2019,2
FR,MK,7,2019,2
RO,MK,7,2019,2
CZ,MK,7,2019,2
IE,MK,5,2019,2
PT,MK,5,2019,2
NL,MK,3,2019,2
RU,MK,4,2019,2
GR,MK,1,2019,1
SM,MK,1,2019,2
IE,NO,6,2019,2
DK,NO,5,2019,1
DE,NO,5,2019,2
SE,NO,4,2019,1
BY,NO,7,2019,2
CH,NO,7,2019,2
MD,NO,7,2019,2
PT,NO,4,2019,2
AT,NO,1,2019,2
PL,NO,1,2019,2
AZ,RS,12,2019,2
SM,RS,10,2019,2
ME,RS,10,2019,1
CY,RS,10,2019,2
EE,RS,6,2019,2
GR,RS,10,2019,2
AM,RS,5,2019,2
MD,RS,5,2019,2
LV,RS,4,2019,2
MT,RS,10,2019,2
AL,RS,1,2019,1
