from,to,weight,year,neighbor
SE,FR,6,1985,2
FI,FR,5,1985,2
CH,FR,4,1985,1
CY,FR,4,1985,2
IL,FR,3,1985,2
LU,FR,3,1985,1
AT,FR,3,1985,2
PT,FR,3,1985,2
GB,FR,2,1985,2
TR,FR,1,1985,2
FR,DK,10,1985,2
DE,DK,6,1985,1
NO,DK,6,1985,1
AT,DK,5,1985,2
SE,DK,5,1985,1
BE,DK,3,1985,2
CY,DK,3,1985,2
IT,DK,2,1985,2
PT,DK,1,1985,2
DK,CH,6,1985,2
TR,CH,6,1985,2
BE,CH,5,1985,2
NO,CH,5,1985,2
PT,CH,4,1985,2
FI,CH,3,1985,2
GR,CH,3,1985,2
LU,CH,2,1985,2
CY,CH,2,1985,2
DE,CH,1,1985,1
AT,CH,1,1985,1
SE,CH,1,1985,2
PT,LU,10,1985,2
AT,LU,8,1985,2
IL,LU,5,1985,2
FR,LU,4,1985,1
NO,LU,4,1985,2
DE,LU,3,1985,1
DK,LU,2,1985,2
IT,LU,1,1985,2
TR,ES,12,1985,2
FI,ES,8,1985,2
GR,ES,6,1985,2
GB,ES,4,1985,2
IE,ES,2,1985,2
PT,ES,2,1985,1
LU,ES,1,1985,2
CY,ES,1,1985,2
CH,TR,12,1985,2
GB,TR,8,1985,2
IE,TR,7,1985,2
ES,TR,3,1985,2
DE,TR,2,1985,2
FI,TR,2,1985,2
BE,TR,1,1985,2
NO,TR,1,1985,2
CY,GR,8,1985,2
ES,GR,7,1985,2
GR,CY,8,1985,2
IT,CY,3,1985,2
CH,CY,3,1985,2
IE,CY,1,1985,2
GR,PT,7,1985,2
TR,PT,2,1985,2
TR,BE,7,1985,2
